position_err, heading_err
0.6034911046283219, 0.07369777329702018
1.7078376475671764, 0.39481011891466944
0.18354917024776343, 0.017157159766385047
0.3400783743731099, 0.046866461079668166
0.8219454310065842, 0.09776470061486987
1.952507727553099, 0.6959736382040288
1.3527935719017248, 0.24582205859695117
1.078908247410561, 0.0603549097111557
0.1560725843941721, 0.021945573709730538
0.18657716715994824, 0.036116427181212094
1.5372406820066487, 0.15275128913903974
0.9743346441344005, 0.058503325284767954
0.5594398539810841, 0.06642521624393391
0.5996084115800421, 0.04712054447190777
0.6492439631864081, 0.04630726927216088
0.39809829748842307, 0.09693400733904815
0.2410735065497367, 0.034105252287977304
1.8455820533404284, 0.49077528334015774
0.9354433305002527, 0.09559040216954352
0.8864761170508874, 0.04863846344491829
1.5222640047999028, 0.24875090965329608
0.70648332790618, 0.044169680344405625
0.22619926163205348, 0.04299965531755639
1.5658272841788543, 0.4842474408250682
0.2143007429617745, 0.02695990076519892
0.6375783500994868, 0.03743679906427007
1.2267450562999789, 0.0746422513684729
0.30681472447777364, 0.06320214938746989
0.33677823831332465, 0.07597982345538863
1.683865671632169, 0.4423919212377098
1.2858321829090387, 0.1146891968592346
1.280142283830455, 0.2253152401890047
0.7376293813812619, 0.046300385376635826
1.5360282551437174, 0.6021454207988579
0.2089219394874433, 0.039666578874481884
1.2090988290195732, 0.22836130961455947
0.6302731226518029, 0.05778811414949708
1.0251156387998863, 0.06772048798355004
0.7120776408124573, 0.07338587328449966
0.4468283023768186, 0.06853143741709869
0.965182490721278, 0.05922660309182321
1.0436701417162106, 0.059391283882351355
0.7409453604436075, 0.08945314138569001
0.2569828355470035, 0.03556120070052004
0.9145743437467558, 0.07769307775134146
0.5909545304311292, 0.04993414255303983
0.45914318156842054, 0.057479773598244084
0.35861438384520555, 0.05922252823860621
0.927707888420267, 0.0563325057228956
0.6166237564701496, 0.04624876835399674
1.0990781435940347, 0.10569921620077441
1.5592608163218054, 0.403242051378135
0.7150313503260854, 0.13952574887008107
0.3287772663117376, 0.044633268531767675
0.6660634322631613, 0.0303695774902783
1.8174121828167826, 0.5183063696302403
0.16155851520165032, 0.025447065478455988
0.5375984641517759, 0.11919628529739046
0.263020254630778, 0.04542391737232016
2.3238361099676714, 0.8931228379938845
1.833557782269955, 0.5149783231665443
1.6392081261847056, 0.15652098865114278
0.5004417123673078, 0.03955213169015232
2.417877187863419, 1.1127075272157352
0.7831574527585127, 0.08532729225089991
1.5218990557170542, 0.32662358030561234
0.4020830947945803, 0.08139452249237092
1.8734633515357173, 0.4980149826279091
0.22436276586464038, 0.02782472856237433
2.1828458921764464, 0.7210429972282385
1.2553973023786165, 0.31023086234129116
0.9523565383557698, 0.08266408852167399
0.17780079915674454, 0.031364415558679866
1.995719333526274, 0.5835985153611299
1.8865662808242598, 0.5162668979456356
1.3965388320684564, 0.3254273890703311
0.7530455729883422, 0.07766296277662674
0.5392537071782273, 0.051066032966056434
0.4258759702197089, 0.05427280953824744
0.49419609331953146, 0.03349644910052351
0.3060935243226354, 0.04947902564600764
2.1952127206607903, 0.6144622233497554
0.337207378064114, 0.05113353144810404
0.7687459256302054, 0.08919620088910023
1.096103239233705, 0.29370630103562734
0.29273651746129026, 0.05273797730584071
1.1201988702454728, 0.0757119727016655
0.6277046825186169, 0.06844747682287187
0.9943120944814661, 0.06755640961139658
0.23071259864599336, 0.04302240495508373
0.23851464979819403, 0.047115004219800215
0.2116457897422951, 0.043768411685071666
0.6819217338658244, 0.049007944868165586
1.1083131121558452, 0.07222908096463926
1.9027799465845343, 0.5801859377902914
0.1905669688268749, 0.02330974828812209
1.0764846747127335, 0.1694375129662189
0.7137353916783938, 0.04901885292985015
1.9863305402721716, 0.4664321980788219
0.38156790306538935, 0.05719000253637282
